0.0127476, 2.609236
0.0227752, 0
0.0344104, 1.429348
0.0457501, 1.466595
0.0578916, 0
0.0740078, 0.6925551
0.0850176, 0.6200813
0.0963787, 0
0.1083996, 0.5434424
0.1184532, 0
0.1364086, 0.591446
0.1469064, 1.526853
0.1588486, 0
0.1747326, 0.8767279
0.1860104, 1.179335
0.1973181, 0
0.2087397, 1.256082
0.2200896, 0
0.2312193, 1.505319
0.2424998, 0
0.2539474, 1.750393
0.2650361, 2.004589
0.2919109, 0.9290496
0.3027109, 0
0.3139624, 2.497111
0.3254777, 2.735301
0.3373721, 0
0.3485975, 3.12621
0.3601787, 0
0.3728693, 3.097511
0.3839601, 3.927529
0.395239, 0
0.4068752, 4.110824
0.4185702, 0
0.4438677, 4.291381
0.4548636, 0
0.4657033, 5.891658
0.4782424, 0
0.4896266, 6.264469
0.5005532, 0
0.5145297, 5.637033
0.5259841, 7.531551
0.5376149, 0
0.5490296, 8.214198
0.5600925, 0
0.5736857, 7.827619
0.5960067, 5.336642
0.6076123, 11.3644
0.6184689, 0
0.6298701, 12.69186
0.6411122, 0
0.6520095, 14.45723
0.6628761, 0
0.6754259, 13.75795
0.6864908, 16.97195
0.6977271, 0
0.7093139, 17.51451
0.7206169, 0
0.7529041, 13.97898
0.7637351, 22.75447
0.7768063, 0
0.7888747, 21.51864
0.8002343, 0
0.8120058, 23.18925
0.8234252, 0
0.8343012, 26.32208
0.8456435, 26.41566
0.8573245, 0
0.8737873, 18.27269
0.8980776, 12.45332
0.9091252, 27.57425
0.9203708, 0
0.9312212, 28.31358
0.9421501, 0
0.9542311, 25.67949
0.965198, 26.60415
0.978074, 0
0.9895765, 23.80463
1.000441, 0
1.011791, 22.59925
1.023624, 0
1.048527, 18.63083
1.05967, 0
1.073738, 14.16515
1.08586, 14.4432
1.097909, 0
1.110973, 11.642
1.123823, 10.19278
1.135867, 0
1.14737, 9.801371
1.159234, 0
1.172774, 6.996927
1.199106, 2.931711
1.210081, 5.514569
1.22106, 0
1.232323, 4.056737
1.243842, 3.047418
1.255404, 0
1.266285, 2.687039
1.278419, 0
1.290211, 1.982011
1.301187, 0
1.313086, 1.471367
1.324489, 1.021952
1.349213, 0.2355809
1.361492, 0
1.3751, 0.581283
1.386868, 0.8494543
1.398805, 0
1.411359, 0.9624113
1.423023, 0
1.43445, 1.239847
1.445596, 1.458381
1.458135, 0
1.474242, 0.606303
1.486021, 0.5401107
1.509612, 0.4228159
1.522627, 0
1.535876, 1.245807
1.549931, 1.682622
1.564525, 1.057215
1.57651, 0
1.591715, 0.4999896
1.605549, 0.3106399
1.619221, 0
1.632171, 0.8462241
1.664069, 1.001555
1.675647, 0
1.692941, 0.4583679
1.703215, 0
1.723693, 0.7920662
1.736565, 0
1.747268, 1.517862
1.758069, 0
1.77627, 0.8041458
1.79116, 0.8826056
1.808019, 0.7002226
1.818788, 0
1.830473, 0.9146081
1.842142, 0
1.854048, 0.828343
1.864829, 0.5402482
1.877712, 0
1.889722, 0.3341706
1.900773, 0
1.912492, 0.5648137
1.92405, 0.9359946
1.935958, 0
1.961476, 0.6017731
1.974612, 0.4571273
1.985764, 0.428056
1.997267, 0
2.009661, 1.129487
2.020948, 0
0.0125485, 1.519352
0.0255934, 0.730768
0.038414, 0
0.0504208, 0.7939497
0.0727423, 0.3020062
0.0850631, 0.9067645
0.0984375, 0
0.1110658, 1.436314
0.1232908, 2.098222
0.136068, 0
0.1475035, 2.915721
0.1593375, 0
0.1726042, 2.545978
0.1847874, 2.80873
0.1966442, 0
0.2089263, 2.822831
0.2268246, 1.9627
0.2387969, 0
0.2507986, 2.96586
0.2626411, 3.230029
0.2726811, 0
0.2850239, 3.325915
0.2965374, 0
0.3089285, 3.548235
0.3207981, 0
0.3323617, 4.062449
0.3442771, 4.201598
0.3567595, 0
0.3789774, 2.288076
0.391266, 4.223971
0.4050819, 3.854851
0.4168572, 0
0.4283784, 4.762509
0.440526, 0
0.4523219, 4.808377
0.4631678, 5.638175
0.4760202, 0
0.4878042, 5.578433
0.4989532, 0
0.5111496, 5.775843
0.5322963, 3.558599
0.5433487, 7.251181
0.5553461, 0
0.5717791, 5.221408
0.5831542, 8.044961
0.5946723, 0
0.6066935, 8.090785
0.6187303, 0
0.6296777, 9.41256
0.6412755, 0
0.6530602, 9.236799
0.6643381, 10.75151
0.6900252, 5.20324
0.7010609, 0
0.7129341, 12.30148
0.7246088, 13.57292
0.7368133, 0
0.7487172, 14.35341
0.7610494, 0
0.7746274, 13.24966
0.786468, 15.95822
0.7976627, 0
0.8093854, 16.89147
0.8210053, 0
0.8426428, 19.55989
0.8545293, 0
0.8660372, 19.22358
0.8792822, 0
0.8908013, 19.64745
0.9027501, 19.36898
0.9138504, 0
0.9256325, 20.0787
0.9371951, 0
0.9484985, 21.38446
0.9607198, 0
0.9742359, 16.9806
0.9976674, 9.276359
1.009593, 17.21266
1.02145, 0
1.033515, 16.0191
1.045632, 14.96622
1.058413, 0
1.072201, 12.02514
1.083823, 12.93499
1.095626, 0
1.108217, 10.71378
1.120435, 0
1.147673, 8.218801
1.162172, 0
1.176981, 6.174708
1.190041, 6.016535
1.202953, 5.094262
1.214615, 0
1.22663, 4.418038
1.238646, 0
1.249792, 3.64241
1.262079, 0
1.275934, 2.260978
1.300554, 0.9546523
1.314812, 1.333632
1.328686, 1.457221
1.343692, 1.755582
1.356193, 0
1.372626, 1.088107
1.384338, 0.8469099
1.396111, 0
1.408172, 0.4548538
1.420426, 0
1.431973, 0.928078
1.449774, 1.054836
1.460856, 0
1.474705, 0.7787217
1.486684, 0.6306713
1.497802, 0
1.510031, 1.081392
1.522161, 0
1.5335, 1.911571
1.545226, 2.617012
1.557112, 0
1.573779, 1.504967
1.598796, 0.8026766
1.610892, 1.343221
1.622818, 1.219169
1.63615, 0
1.648304, 1.289288
1.659904, 0
1.67357, 0.6200067
1.686505, 0.1202794
1.698895, 0
1.709765, 0.5626037
1.72177, 0
1.733815, 1.103756
1.751382, 1.167228
0.3333333, 0.4182207
0.6666667, 5.197108
1, 8.988692
1.333333, 11.74669
0.3333333, 1.883111
0.6666667, 15.16249
1, 8.289408
1.333333, 11.00858
1.666667, 13.51706
2, 3.575108
2.333333, 11.05723
2.666667, 9.423589
3, 9.614795
3.333333, 11.98338
3.666666, 2.836789
4, 13.25639
4.333333, 11.22238
4.666667, 8.154668
5, 14.94405
5.333333, 6.011163
0.3333333, 0.1899401
0.6666667, 9.937766
1, 10.27925
1.333333, 3.181512
1.666667, 9.195777
2, 8.009172
2.333333, 2.666415
2.666667, 12.5945
3, 6.645705
3.333333, 7.525639
3.666666, 8.41314
4, 6.129111
4.333333, 7.342425
4.666667, 10.74396
0.0128203, 0.9778529
0.0240667, 0
0.0366856, 0.4967298
0.0479987, 0
0.0597537, 0.5332355
0.0701385, 0
0.0835834, 1.446806
0.0948055, 3.672149
0.1055022, 0
0.1164583, 5.77171
0.1311693, 5.799925
0.1415677, 0
0.1529459, 9.442024
0.164241, 0
0.1797576, 8.279179
0.1904096, 14.0358
0.201594, 0
0.2122344, 16.0297
0.223272, 0
0.23483, 16.57908
0.246028, 0
0.2574905, 18.55474
0.2686078, 0
0.2817613, 17.13333
0.2929773, 21.2499
0.3049357, 0
0.3166935, 21.39553
0.3304338, 19.28636
0.3415737, 0
0.3525786, 25.31822
0.3638813, 0
0.3794374, 17.83018
0.3901595, 25.78913
0.4018165, 0
0.4126644, 25.44915
0.4236946, 0
0.4347045, 25.07118
0.4454745, 0
0.4565932, 24.85905
0.467346, 0
0.4797024, 21.11448
0.4908741, 21.97898
0.5026833, 0
0.513803, 20.71576
0.5245581, 0
0.5363458, 18.27101
0.5479205, 0
0.559348, 17.55828
0.5706241, 16.19552
0.5812386, 0
0.5922879, 14.90386
0.6039707, 0
0.6160604, 12.14651
0.6273479, 0
0.6383934, 11.69514
0.6493146, 0
0.6618828, 8.891236
0.672797, 8.637759
0.6852223, 0
0.6970019, 6.663171
0.7092001, 0
0.7232523, 4.669904
0.7387039, 3.73167
0.7502159, 4.92602
0.7613898, 0
0.7724239, 4.623368
0.7844751, 0
0.7954432, 4.822221
0.8067584, 0
0.8172583, 5.871266
0.8277447, 0
0.839472, 6.387775
0.8505032, 8.224489
0.8615318, 0
0.8722231, 10.50577
0.8843762, 0
0.8952373, 12.3322
0.9062603, 0
0.9169543, 14.54811
0.9284899, 0
0.9393136, 16.37367
0.9501193, 0
0.9612834, 17.81392
0.9726154, 18.26264
0.9848604, 0
0.9957293, 19.91153
1.006288, 0
1.019743, 16.87864
1.033645, 17.1794
1.048283, 0
1.062101, 18.19801
1.0887, 9.12129
1.100485, 19.97729
1.111945, 20.07253
1.123616, 0
1.135542, 18.99891
1.147648, 0
1.15874, 20.29401
1.169403, 0
1.182396, 16.54071
1.193441, 18.6163
1.2048, 0
1.216092, 17.48088
1.227196, 0
1.238133, 17.40369
1.249165, 0
1.260193, 16.74022
1.271498, 16.03288
1.283222, 0
1.294755, 15.45588
1.306071, 0
1.317354, 15.56941
1.328436, 0
1.340225, 14.7164
1.351358, 15.42563
1.362962, 0
1.378493, 10.46561
1.389439, 0
1.400572, 13.77406
1.411455, 13.2438
1.422227, 0
1.43342, 12.05527
1.444628, 0
1.455477, 11.58938
1.466621, 0
1.479789, 8.586478
1.490392, 9.481833
1.501603, 0
1.512354, 8.201055
1.523452, 0
1.534523, 6.8732
1.545405, 0
1.557215, 5.457193
1.568297, 0
1.58056, 3.82436
1.591419, 2.744475
